0|0|65.0|0.05604362487792969
0|1|72.3|0.06156110763549805
0|2|95.9|0.04226374626159668
0|3|52.8|0.06529736518859863
0|4|88.7|0.03869986534118652
0|5|59.5|0.06788039207458496
0|6|81.8|0.03982353210449219
0|7|72.2|0.06550908088684082
0|8|76.4|0.040558815002441406
0|9|85.7|0.06037735939025879
0|10|73.5|0.04817318916320801
0|11|92.3|0.06156730651855469
0|12|69.8|0.06815004348754883
0|13|85.5|0.038779497146606445
0|14|65.6|0.06381821632385254
0|15|80.4|0.05138897895812988
0|16|83.0|0.05526328086853027
0|17|75.0|0.04122161865234375
0|18|86.1|0.057767391204833984
0|19|74.0|0.07001495361328125
0|20|87.9|0.03905367851257324
0|21|55.9|0.0710756778717041
0|22|90.2|0.040160417556762695
0|23|71.0|0.05836009979248047
0|24|78.0|0.037836313247680664
0|25|75.8|0.061063289642333984
0|26|77.6|0.04055976867675781
0|27|80.0|0.05179572105407715
0|28|74.4|0.04026007652282715
0|29|72.7|0.0582883358001709
1|0|73.5|0.03846931457519531
1|1|78.8|0.05241513252258301
1|2|81.4|0.0402979850769043
1|3|64.5|0.06934356689453125
1|4|78.2|0.044567108154296875
1|5|83.8|0.05468034744262695
1|6|75.0|0.04236936569213867
1|7|85.3|0.060150861740112305
1|8|75.5|0.08051395416259766
1|9|96.8|0.05573534965515137
1|10|87.5|0.05811119079589844
1|11|72.7|0.038609981536865234
1|12|84.4|0.057955265045166016
1|13|75.5|0.046070098876953125
1|14|87.2|0.06224703788757324
1|15|76.5|0.050245046615600586
1|16|88.1|0.048479557037353516
1|17|70.3|0.053022146224975586
1|18|88.4|0.04630279541015625
1|19|71.8|0.04460954666137695
1|20|89.7|0.04917478561401367
1|21|74.4|0.04008889198303223
1|22|83.3|0.061593055725097656
1|23|71.7|0.06107354164123535
1|24|96.2|0.050104618072509766
1|25|63.2|0.06613588333129883
1|26|90.4|0.040003061294555664
1|27|63.6|0.05816531181335449
1|28|89.1|0.03952527046203613
1|29|66.7|0.06506061553955078
2|0|84.3|0.039983272552490234
2|1|69.4|0.05831408500671387
2|2|84.8|0.0413362979888916
2|3|66.7|0.062320709228515625
2|4|82.4|0.04026365280151367
2|5|75.8|0.06026864051818848
2|6|81.6|0.05495882034301758
2|7|86.0|0.07069921493530273
2|8|76.8|0.06096363067626953
2|9|90.4|0.04151320457458496
2|10|64.7|0.05035758018493652
2|11|94.9|0.043700456619262695
2|12|67.6|0.05066347122192383
2|13|97.6|0.04541468620300293
2|14|62.9|0.055550575256347656
2|15|93.2|0.04647517204284668
2|16|63.2|0.05331850051879883
2|17|93.5|0.046816349029541016
2|18|65.8|0.0756826400756836
2|19|85.0|0.041021108627319336
2|20|70.6|0.06316113471984863
2|21|83.0|0.03932833671569824
2|22|71.9|0.06326436996459961
2|23|82.0|0.0464320182800293
2|24|89.7|0.05725455284118652
2|25|74.5|0.05297112464904785
2|26|86.4|0.06428933143615723
2|27|78.0|0.04914450645446777
2|28|90.7|0.04255342483520508
2|29|65.6|0.0690925121307373
3|0|89.5|0.039726972579956055
3|1|70.6|0.07140994071960449
3|2|89.3|0.04366350173950195
3|3|77.8|0.06482625007629395
3|4|74.5|0.04544663429260254
3|5|86.5|0.0689239501953125
3|6|77.8|0.056493520736694336
3|7|91.3|0.042635202407836914
3|8|65.7|0.04819083213806152
3|9|94.9|0.0474550724029541
3|10|71.8|0.045263051986694336
3|11|89.7|0.04814505577087402
3|12|71.1|0.046637535095214844
3|13|84.6|0.06543850898742676
3|14|76.9|0.04803013801574707
3|15|92.5|0.04841327667236328
3|16|65.8|0.04981040954589844
3|17|92.5|0.04691720008850098
3|18|68.4|0.04546999931335449
3|19|89.7|0.04978013038635254
3|20|71.1|0.0446932315826416
3|21|88.6|0.05085921287536621
3|22|72.1|0.0482785701751709
3|23|89.2|0.05090832710266113
3|24|71.4|0.04877829551696777
3|25|87.5|0.06454062461853027
3|26|74.5|0.059958457946777344
3|27|87.8|0.044655799865722656
3|28|69.2|0.05447220802307129
3|29|90.9|0.04162740707397461
4|0|66.7|0.05784296989440918
4|1|89.4|0.041235923767089844
4|2|68.7|0.058098554611206055
4|3|86.7|0.045619964599609375
4|4|71.8|0.06327486038208008
4|5|96.2|0.04341244697570801
4|6|69.7|0.07131791114807129
4|7|82.0|0.04429292678833008
4|8|82.9|0.05561184883117676
4|9|77.3|0.04655265808105469
4|10|84.6|0.05203104019165039
4|11|76.7|0.04686689376831055
4|12|83.8|0.05316781997680664
4|13|77.3|0.04571795463562012
4|14|84.2|0.05809664726257324
4|15|73.3|0.047176361083984375
4|16|86.8|0.05090785026550293
4|17|76.7|0.05192399024963379
4|18|92.5|0.052045583724975586
4|19|75.6|0.0492556095123291
4|20|88.4|0.04778861999511719
4|21|74.4|0.04551815986633301
4|22|92.1|0.051380157470703125
4|23|76.2|0.04809260368347168
4|24|85.0|0.04899168014526367
4|25|75.6|0.04320359230041504
4|26|88.2|0.05490517616271973
4|27|76.7|0.043289899826049805
4|28|88.2|0.05269193649291992
4|29|74.4|0.04950451850891113
5|0|90.9|0.05482959747314453
5|1|79.5|0.045632123947143555
5|2|84.2|0.054431915283203125
5|3|76.2|0.046767473220825195
5|4|92.3|0.06117534637451172
5|5|81.6|0.045107364654541016
5|6|86.8|0.052697181701660156
5|7|73.2|0.041864871978759766
5|8|85.7|0.05295872688293457
5|9|78.0|0.04910731315612793
5|10|85.0|0.05315041542053223
5|11|74.4|0.05476498603820801
5|12|93.5|0.047742605209350586
5|13|75.7|0.05544304847717285
5|14|84.8|0.05118680000305176
5|15|73.2|0.0504608154296875
5|16|85.4|0.05151081085205078
5|17|73.2|0.049768686294555664
5|18|83.3|0.05201387405395508
5|19|75.6|0.048821210861206055
5|20|86.5|0.053179264068603516
5|21|69.8|0.05167698860168457
5|22|90.0|0.0606997013092041
5|23|81.1|0.05477571487426758
5|24|82.2|0.04379391670227051
5|25|76.5|0.05625462532043457
5|26|84.8|0.04189777374267578
5|27|76.5|0.05263972282409668
5|28|84.4|0.045323848724365234
5|29|74.3|0.048387765884399414
6|0|85.4|0.04624676704406738
6|1|70.6|0.05637931823730469
6|2|87.2|0.04749178886413574
6|3|76.9|0.06775617599487305
6|4|86.8|0.06109118461608887
6|5|84.0|0.05619049072265625
6|6|71.1|0.05056309700012207
6|7|92.7|0.04811382293701172
6|8|75.0|0.06052398681640625
6|9|84.0|0.04966020584106445
6|10|68.3|0.06909656524658203
6|11|82.1|0.04247903823852539
6|12|76.5|0.05867409706115723
6|13|81.3|0.04014158248901367
6|14|77.4|0.06199193000793457
6|15|84.6|0.06698489189147949
6|16|88.9|0.051055908203125
6|17|73.8|0.060709238052368164
6|18|88.5|0.04647564888000488
6|19|71.1|0.06282258033752441
6|20|86.3|0.04744148254394531
6|21|75.7|0.0626516342163086
6|22|82.4|0.048629045486450195
6|23|81.6|0.05979156494140625
6|24|78.7|0.056543588638305664
6|25|87.0|0.060880422592163086
6|26|83.3|0.06133747100830078
6|27|88.5|0.04829812049865723
6|28|72.5|0.06589722633361816
6|29|85.2|0.049057722091674805
7|0|88.1|0.071441650390625
7|1|81.8|0.07593774795532227
7|2|88.3|0.054666757583618164
7|3|85.4|0.08276486396789551
7|4|89.7|0.06880068778991699
7|5|81.5|0.0457463264465332
7|6|84.6|0.05612587928771973
7|7|78.7|0.05385589599609375
7|8|88.9|0.06426072120666504
7|9|78.2|0.06318902969360352
7|10|88.2|0.04686307907104492
7|11|75.0|0.06218147277832031
7|12|82.7|0.050371408462524414
7|13|81.0|0.06087160110473633
7|14|79.6|0.07273721694946289
7|15|86.4|0.049263954162597656
7|16|76.3|0.07195329666137695
7|17|83.3|0.0500185489654541
7|18|83.8|0.06725645065307617
7|19|88.7|0.06891369819641113
7|20|84.2|0.043839216232299805
7|21|76.5|0.06547403335571289
7|22|81.8|0.04696059226989746
7|23|84.6|0.05808711051940918
7|24|79.2|0.06192421913146973
7|25|96.0|0.05490231513977051
7|26|78.3|0.06024026870727539
7|27|85.4|0.047583580017089844
7|28|82.1|0.07777094841003418
7|29|81.3|0.04766440391540527
8|0|89.7|0.05897712707519531
8|1|72.9|0.06438827514648438
8|2|83.0|0.04871106147766113
8|3|74.4|0.056140899658203125
8|4|86.4|0.051679372787475586
8|5|78.3|0.06316471099853516
